s,match
http://nomisma.org/id/oqur,http://pleiades.stoa.org/places/256333
http://nomisma.org/id/orosi,http://pleiades.stoa.org/places/252974
http://nomisma.org/id/oskumken,http://pleiades.stoa.org/places/252975
http://nomisma.org/id/osonuba,http://pleiades.stoa.org/places/256345
http://nomisma.org/id/otobesken,http://pleiades.stoa.org/places/260616
http://nomisma.org/id/roturkon,http://pleiades.stoa.org/places/252977
http://nomisma.org/id/salpesa,http://pleiades.stoa.org/places/256417
http://nomisma.org/id/saltuie,http://pleiades.stoa.org/places/246607
http://nomisma.org/id/samala,http://pleiades.stoa.org/places/252979
http://nomisma.org/id/sekia,http://pleiades.stoa.org/places/252981
http://nomisma.org/id/sekisanos,http://pleiades.stoa.org/places/252982
http://nomisma.org/id/sekotias_iakas,http://pleiades.stoa.org/places/246639
http://nomisma.org/id/sesars,http://pleiades.stoa.org/places/252984
http://nomisma.org/id/sirpens,http://pleiades.stoa.org/places/256446
http://nomisma.org/id/tabaniu,http://pleiades.stoa.org/places/252987
http://nomisma.org/id/tagilit,http://pleiades.stoa.org/places/266058
http://nomisma.org/id/tamaniu,http://pleiades.stoa.org/places/252988
http://nomisma.org/id/tamusiens,http://pleiades.stoa.org/places/252989
http://nomisma.org/id/teitiakos,http://pleiades.stoa.org/places/252990
http://nomisma.org/id/terkakom,http://pleiades.stoa.org/places/246689
http://nomisma.org/id/tirsos,http://pleiades.stoa.org/places/252991
http://nomisma.org/id/titiakos,http://pleiades.stoa.org/places/252992
http://nomisma.org/id/turirecina,http://pleiades.stoa.org/places/256492
http://nomisma.org/id/uarakos,http://pleiades.stoa.org/places/252995
http://nomisma.org/id/uarkas,http://pleiades.stoa.org/places/246546
http://nomisma.org/id/ugia,http://pleiades.stoa.org/places/256501
http://nomisma.org/id/uirouias,http://pleiades.stoa.org/places/246748
http://nomisma.org/id/unanbaate,http://pleiades.stoa.org/places/252997
http://nomisma.org/id/urkesken,http://pleiades.stoa.org/places/266085
http://nomisma.org/id/usamus,http://pleiades.stoa.org/places/252999
http://nomisma.org/id/usekerte,http://pleiades.stoa.org/places/253000
http://nomisma.org/id/vesci,http://pleiades.stoa.org/places/260553
http://nomisma.org/id/peithesa,http://pleiades.stoa.org/places/416843
http://nomisma.org/id/iguvium,http://pleiades.stoa.org/places/413174
http://nomisma.org/id/beneventum,http://pleiades.stoa.org/places/432721
http://nomisma.org/id/calatia,http://pleiades.stoa.org/places/432738
http://nomisma.org/id/nuceria_alfaterna,http://pleiades.stoa.org/places/432985
http://nomisma.org/id/spartolus,http://pleiades.stoa.org/places/491729
http://nomisma.org/id/zone,http://pleiades.stoa.org/places/501667/zone
http://nomisma.org/id/chersonesus_thrace,http://pleiades.stoa.org/places/501386
http://nomisma.org/id/athenae_diades,http://pleiades.stoa.org/places/540681
http://nomisma.org/id/cranae,http://pleiades.stoa.org/places/570379
http://nomisma.org/id/midea,http://pleiades.stoa.org/places/570485
http://nomisma.org/id/cynaetha,http://pleiades.stoa.org/places/570392
http://nomisma.org/id/elisphasii,http://pleiades.stoa.org/places/573202
http://nomisma.org/id/paroreia,http://pleiades.stoa.org/places/570562
http://nomisma.org/id/alassa,http://pleiades.stoa.org/places/589897
http://nomisma.org/id/ceraea,http://pleiades.stoa.org/places/589863
http://nomisma.org/id/matalia,http://pleiades.stoa.org/places/589925
http://nomisma.org/id/aegialus,http://pleiades.stoa.org/places/844852
http://nomisma.org/id/timolaeum,http://pleiades.stoa.org/places/845082
http://nomisma.org/id/hadrianopolis_bithynia,http://pleiades.stoa.org/places/844959
http://nomisma.org/id/timaea,http://pleiades.stoa.org/places/521168
http://nomisma.org/id/dascyleium,http://pleiades.stoa.org/places/511225
http://nomisma.org/id/teuthrania,http://pleiades.stoa.org/places/550916
http://nomisma.org/id/thebe,http://pleiades.stoa.org/places/550919
http://nomisma.org/id/rhoeteium,http://pleiades.stoa.org/places/550856
http://nomisma.org/id/tisna,http://pleiades.stoa.org/places/550933
http://nomisma.org/id/aegirus,http://pleiades.stoa.org/places/554178
http://nomisma.org/id/cithus,http://pleiades.stoa.org/places/554257
http://nomisma.org/id/aerae,http://pleiades.stoa.org/places/550419
http://nomisma.org/id/neapolis_ionia,http://pleiades.stoa.org/places/599823
http://nomisma.org/id/cranaus,http://pleiades.stoa.org/places/606319
http://nomisma.org/id/cys,http://pleiades.stoa.org/places/599743
http://nomisma.org/id/gordiuteichos,http://pleiades.stoa.org/places/642525
http://nomisma.org/id/kindya,http://pleiades.stoa.org/places/599716
http://nomisma.org/id/lepsimandus,http://pleiades.stoa.org/places/599762
http://nomisma.org/id/telmissus,http://pleiades.stoa.org/places/599959
http://nomisma.org/id/termera,http://pleiades.stoa.org/places/599965
http://nomisma.org/id/tymnessus,http://pleiades.stoa.org/places/642567
http://nomisma.org/id/syme,http://pleiades.stoa.org/places/599950
http://nomisma.org/id/acharaca,http://pleiades.stoa.org/places/599472
http://nomisma.org/id/apollonieron,http://pleiades.stoa.org/places/642510
http://nomisma.org/id/aureliopolis,http://pleiades.stoa.org/places/550936
http://nomisma.org/id/cilbiani_inferiores,http://pleiades.stoa.org/places/550641
http://nomisma.org/id/cilbiani_superiores,http://pleiades.stoa.org/places/550640
http://nomisma.org/id/daldis,http://pleiades.stoa.org/places/550508
http://nomisma.org/id/heracleia_ad_sipylum,http://pleiades.stoa.org/places/550706
http://nomisma.org/id/thyessus,http://pleiades.stoa.org/places/642566
http://nomisma.org/id/fulvia,http://pleiades.stoa.org/places/609382
http://nomisma.org/id/hydrela,http://pleiades.stoa.org/places/642528
http://nomisma.org/id/leonnaea,http://pleiades.stoa.org/places/614734
http://nomisma.org/id/palaeobeudos,http://pleiades.stoa.org/places/609342
http://nomisma.org/id/sanaus,http://pleiades.stoa.org/places/638743
http://nomisma.org/id/siocharax,http://pleiades.stoa.org/places/614837
http://nomisma.org/id/araxa,http://pleiades.stoa.org/places/638760
http://nomisma.org/id/arneae,http://pleiades.stoa.org/places/638763
http://nomisma.org/id/bubon,http://pleiades.stoa.org/places/638792
http://nomisma.org/id/candyba,http://pleiades.stoa.org/places/638892
http://nomisma.org/id/cragus,http://pleiades.stoa.org/places/648613
http://nomisma.org/id/cydna,http://pleiades.stoa.org/places/638949
http://nomisma.org/id/dias,http://pleiades.stoa.org/places/642516
http://nomisma.org/id/gagae,http://pleiades.stoa.org/places/638842
http://nomisma.org/id/masicytes,http://pleiades.stoa.org/places/638987
http://nomisma.org/id/pinara,http://pleiades.stoa.org/places/639058
http://nomisma.org/id/podalia,http://pleiades.stoa.org/places/639065
http://nomisma.org/id/tymena,http://pleiades.stoa.org/places/639156
http://nomisma.org/id/olbia_pamphylia,http://pleiades.stoa.org/places/639016
http://nomisma.org/id/ptolemais_pamphylia,http://pleiades.stoa.org/places/639073
http://nomisma.org/id/citanaura,http://pleiades.stoa.org/places/638923
http://nomisma.org/id/cretopolis,http://pleiades.stoa.org/places/638946
http://nomisma.org/id/malus,http://pleiades.stoa.org/places/638983
http://nomisma.org/id/minassus,http://pleiades.stoa.org/places/642544
http://nomisma.org/id/panemoteichos,http://pleiades.stoa.org/places/639036
http://nomisma.org/id/seleuceia_ad_taurum,http://pleiades.stoa.org/places/639099
http://nomisma.org/id/hyde,http://pleiades.stoa.org/places/648644
http://nomisma.org/id/ilistra,http://pleiades.stoa.org/places/648648
http://nomisma.org/id/anchiale,http://pleiades.stoa.org/places/648555
http://nomisma.org/id/antiocheia_ad_cydnum,http://pleiades.stoa.org/places/648789
http://nomisma.org/id/antiocheia_ad_sarum,http://pleiades.stoa.org/places/648548
http://nomisma.org/id/cennatis,http://pleiades.stoa.org/places/648666
http://nomisma.org/id/cibyra_minor,http://pleiades.stoa.org/places/638917
http://nomisma.org/id/iotape,http://pleiades.stoa.org/places/648650
http://nomisma.org/id/isaura_nova,http://pleiades.stoa.org/places/648651
http://nomisma.org/id/lacanatus,http://pleiades.stoa.org/places/658517
http://nomisma.org/id/lamus,http://pleiades.stoa.org/places/648690
http://nomisma.org/id/megarsus,http://pleiades.stoa.org/places/648701
http://nomisma.org/id/seleuceia_ad_pyramum,http://pleiades.stoa.org/places/658538
http://nomisma.org/id/curium,http://pleiades.stoa.org/places/707549
http://nomisma.org/id/antiocheia_ad_taurum,http://pleiades.stoa.org/places/63479235
http://nomisma.org/id/chalcis_ad_belum,http://pleiades.stoa.org/places/668226
http://nomisma.org/id/arethusa,http://pleiades.stoa.org/places/668199/arethusa/
http://nomisma.org/id/larissa_syria,http://pleiades.stoa.org/places/668292
http://nomisma.org/id/leucas_syria,http://pleiades.stoa.org/places/682561
http://nomisma.org/id/diocaesareia,http://pleiades.stoa.org/places/678387
http://nomisma.org/id/anthedon,http://pleiades.stoa.org/places/687826
http://nomisma.org/id/nicephorium,http://pleiades.stoa.org/places/668318
http://nomisma.org/id/zautha,http://pleiades.stoa.org/places/897869
http://nomisma.org/id/charachmoba,http://pleiades.stoa.org/places/697648
http://nomisma.org/id/eboda,http://pleiades.stoa.org/places/687887
http://nomisma.org/id/ptolemais_cyrenaica,http://pleiades.stoa.org/places/373879
http://nomisma.org/id/gergis_syrtica,http://pleiades.stoa.org/places/344372
http://nomisma.org/id/macarea,http://pleiades.stoa.org/places/349602
http://nomisma.org/id/alipota,http://pleiades.stoa.org/places/324663
http://nomisma.org/id/thysdrus,http://pleiades.stoa.org/places/324835
http://nomisma.org/id/clypea,http://pleiades.stoa.org/places/314892
http://nomisma.org/id/hippo_diarrhytus,http://pleiades.stoa.org/places/315038
http://nomisma.org/id/cirta,http://pleiades.stoa.org/places/305064
http://nomisma.org/id/gadiauphala,http://pleiades.stoa.org/places/305082
http://nomisma.org/id/macomada,http://pleiades.stoa.org/places/334583
http://nomisma.org/id/suthul,http://pleiades.stoa.org/places/311143
http://nomisma.org/id/thabraca,http://pleiades.stoa.org/places/315192
http://nomisma.org/id/tipasa,http://pleiades.stoa.org/places/295363
http://nomisma.org/id/tuniza,http://pleiades.stoa.org/places/315235
http://nomisma.org/id/thagora,http://pleiades.stoa.org/places/315199
http://nomisma.org/id/tucca,http://pleiades.stoa.org/places/305172
http://nomisma.org/id/zarai,http://pleiades.stoa.org/places/334669
http://nomisma.org/id/caesareia_mauretania,http://pleiades.stoa.org/places/295279
http://nomisma.org/id/gunugu,http://pleiades.stoa.org/places/295268
http://nomisma.org/id/timici,http://pleiades.stoa.org/places/295362
http://nomisma.org/id/orthagoreia_thrace,http://pleiades.stoa.org/places/507435
